item,itemLabel,startDate,endDate,sourceDate,psid
Q560239,Anna Elisabeth Haselbach,2000-01-01,2000-06-30,2022-06-30,Q560239-07DCFB55-E8BF-46DF-A38C-579ED28DAA37
Q1695764,Johann Payer,2000-07-01,2000-12-27,2022-06-30,Q1695764-2BE53FBF-3F43-4024-A157-62BB4DEB7ED1
Q6450494,Johanna Auer,2000-12-28,2000-12-31,2022-06-30,Q6450494-98D340E6-EBFE-4E76-847C-B5D5561EA325
Q1510603,Gerd Klamt,2001-01-01,2001-06-30,2022-06-30,Q1510603-63829E93-2190-4318-8548-BEC10EC3B211
Q2645870,Alfred Schöls,2001-07-01,2001-12-31,2022-06-30,Q2645870-371B0009-5F6D-4A4A-AF7F-494760DA1715
Q2502729,Uta Barbara Pühringer,2002-01-01,2002-06-30,2022-06-30,Q2502729-FBFB0F37-2149-415A-8D7E-A6E68330DF8A
Q1874225,Ludwig Bieringer,2002-07-01,2002-12-31,2022-06-30,Q1874225-6FED7A0B-2213-4CE8-A0A0-B9955F3A404E
Q1614884,Herwig Hösele,2003-01-01,2003-06-30,2022-06-30,Q1614884-3ADC1AE7-A565-4882-B4DC-833F888D0DB6
Q1578444,Hans Ager,2003-07-01,2003-12-31,2022-06-30,Q1578444-968BA693-B906-4D4F-87F5-D7414E103087
Q1717816,Jürgen Weiss,2004-01-01,2004-06-30,2022-06-30,Q1717816-B06A21BC-C39A-480D-B0B1-D96E033B9FB6
Q560239,Anna Elisabeth Haselbach,2004-07-01,2004-12-31,2022-06-30,Q560239-2AB548E1-01F4-45B9-95FD-C3513A54F660
Q1505584,Georg Pehm,2005-01-01,2005-06-30,2022-06-30,Q1505584-27BB8CD4-DAAD-47E4-8A16-4C210AD5ACFE
Q2077087,Peter Mitterer,2005-07-01,2005-12-31,2022-06-30,Q2077087-DAB38177-225A-46D4-BFE7-4392E5958B65
Q87700,Sissy Roth-Halvax,2006-01-01,2006-06-30,2022-06-30,Q87700-A0878A6D-565B-4675-AB31-3DE32F5BBAFB
Q1496647,Gottfried Kneifel,2006-07-01,2006-12-31,2022-06-30,Q1496647-71558B80-4EBC-4DA3-A8A0-9DBC1C1D8995
Q1889411,Manfred Gruber,2007-01-01,2007-06-30,2022-06-30,Q1889411-AE24E854-62A5-4000-BE6B-D491D9FDE1AA
Q2589544,Wolfgang Erlitz,2007-07-01,2007-12-31,2022-06-30,Q2589544-3B170D78-9D34-4689-9D2D-D5493882C14A
Q1603817,Helmut Kritzinger,2008-01-01,2008-06-30,2022-06-30,Q1603817-FE27DA54-9638-4F7E-AC61-13CFB469208F
Q1717816,Jürgen Weiss,2008-07-01,2008-12-31,2022-06-30,Q1717816-932DBA3B-8126-4323-B8C3-45D97EC13E08
Q87681,Harald Reisenberger,2009-01-01,2009-06-30,2022-06-30,Q87681-9F68CABE-A73C-4F58-8321-7ABA9B883CA6
Q1363342,Erwin Preiner,2009-07-01,2009-12-31,2022-06-30,Q1363342-B56766D6-29F9-4149-9491-D982A7017C60
Q2077087,Peter Mitterer,2010-01-01,2010-06-30,2022-06-30,Q2077087-0AEB0AFD-DA7E-4CC4-A4F4-115C1C532137
Q1544651,Martin Preineder,2010-07-01,2010-12-31,2022-06-30,Q1544651-1ABDA937-3893-46A4-8306-8EDF2838528F
Q1496647,Gottfried Kneifel,2011-01-01,2011-06-30,2022-06-30,Q1496647-B4EEF95D-F6F3-4009-A25A-6B74EA0632D6
Q2369393,Susanne Neuwirth,2011-07-01,2011-12-31,2022-06-30,Q2369393-01E604C5-E804-4867-8388-9EF90EFF0C7D
Q1545085,Gregor Hammerl,2012-01-01,2012-06-30,2022-06-30,Q1545085-29C2B94E-FB43-4CE0-A0B2-7A817C6D4B39
Q1343110,Georg Keuschnigg,2012-07-01,2012-12-31,2022-06-30,Q1343110-57C488D8-363B-400E-A295-C1BF2A5A8BE3
Q1284037,Edgar Mayer,2013-01-01,2013-06-30,,Q1284037-494b0fe4-42cb-8897-5e7e-7c4be274f174
Q1430096,Reinhard Todt,2013-07-01,2013-12-31,,Q1430096-e9f5c5d6-4274-3568-29c3-625ba6b3539e
Q15835060,Michael Lampel,2014-01-01,2014-06-30,2022-06-30,Q15835060-1B569C48-B391-4190-A254-71F798E4F4E9
Q482717,Ana Blatnik,2014-07-01,2014-12-31,2022-06-30,Q482717-F4BE5745-F91E-4509-9098-A68615C2A79D
Q2301751,Sonja Zwazl,2015-01-01,2015-06-30,2022-06-30,Q2301751-389F1029-C6F1-4B09-B0A3-C2713445566C
Q1496647,Gottfried Kneifel,2015-07-01,2015-12-31,2022-06-30,Q1496647-22F2EDBE-4640-4AB2-8D6A-116532EABCE2
Q1705598,Josef Saller,2016-01-01,2016-06-30,2022-06-30,Q1705598-FE154F48-DCF5-40EB-B0DF-07EFA5657387
Q20753028,Mario Lindner,2016-07-01,2016-12-31,2022-06-30,Q20753028-2E890059-2809-44FB-AF31-DA5D76E14578
Q2301681,Sonja Ledl-Rossmann,2017-01-01,2017-06-30,2022-06-30,Q2301681-D0B02169-B47D-4464-A627-F43C7D69AD04
Q1284037,Edgar Mayer,2017-07-01,2017-12-31,,Q1284037-5ec36a86-4f68-2f24-0330-b8257d2afe3e
Q1430096,Reinhard Todt,2018-01-01,2018-06-30,,Q1430096-a45da2ea-4683-3ab1-1676-e17b2f32da8e
Q1662814,Inge Posch-Gruska,2018-07-01,2018-12-31,,Q1662814-33e5f261-4df6-81ca-3d0d-697f6f37efe4
Q52241751,Ingo Appé,2019-01-01,2019-06-30,,Q52241751-a94ee605-42f8-9854-1d45-17f7bbc5d5fc
Q1303169,Karl Bader,2019-07-01,2019-12-31,,Q1303169-3576c9db-4849-652a-260e-524053f1d6b1
Q28465790,Robert Seeber,2020-01-01,2020-06-30,2022-06-30,Q28465790-D735C444-1D4F-49F2-9467-BAB5E013B1D6
Q493834,Andrea Eder-Gitschthaler,2020-07-01,2020-12-31,2022-06-30,Q493834-00A3F9CA-D703-450E-A557-3A646E961885
Q88360,Christian Buchmann,2021-01-01,2021-06-30,2022-06-30,Q88360-15B48DC0-D21F-4576-88A3-E5E239953E76
Q51489014,Peter Raggl,2021-07-01,2021-12-31,2022-06-30,Q51489014-6BFC16F8-7EB5-4B81-A131-C37D360AFBEE
Q81414501,Christine Schwarz-Fuchs,2022-01-01,2022-06-30,,Q81414501-d1fdbc7b-4975-a0e6-e938-c7d458dac896
Q54553858,Korinna Schumann,2022-07-01,2022-12-31,2022-06-30,Q54553858-92901CE4-22D8-4947-8792-B9365F0FBD35
